user_id,level_id,action_timestamp,action_type,dwell_time,dropout_flag,information_density,user_familiarity
user_095,1,2026-07-10 12:37:39,enter,4.25,0,6,5
user_095,1,2026-07-10 12:37:44,click,4.83,0,6,5
user_095,2,2026-07-10 12:37:49,click,5.71,0,1,5
user_095,3,2026-07-10 12:37:54,click,7.24,0,9,5
user_095,3,2026-07-10 12:38:01,click,5.37,0,2,5
user_095,4,2026-07-10 12:38:07,click,8.57,0,10,5
user_095,4,2026-07-10 12:38:15,click,7.36,0,8,5
user_095,5,2026-07-10 12:38:23,click,11.32,0,7,5
user_095,5,2026-07-10 12:38:34,click,10.45,0,4,5
user_095,5,2026-07-10 12:38:45,click,9.38,0,6,5
user_095,5,2026-07-10 12:38:54,click,9.86,0,4,5
user_095,5,2026-07-10 12:39:04,click,9.4,0,10,5
user_095,5,2026-07-10 12:39:13,click,6.83,0,2,5
user_095,5,2026-07-10 12:39:20,exit,1.66,0,2,5
user_096,4,2026-07-10 12:39:39,enter,4.76,0,6,2
user_096,4,2026-07-10 12:39:43,click,6.88,0,10,2
user_096,4,2026-07-10 12:39:50,click,8.17,0,4,2
user_096,4,2026-07-10 12:39:58,click,8.26,0,4,2
user_096,4,2026-07-10 12:40:07,click,5.19,0,4,2
user_096,5,2026-07-10 12:40:12,click,6.53,0,7,2
user_096,5,2026-07-10 12:40:18,exit,1.78,0,7,2
user_097,5,2026-07-10 12:40:40,enter,3.51,0,6,2
user_097,5,2026-07-10 12:40:44,click,5.57,0,8,2
user_097,5,2026-07-10 12:40:49,exit,0.79,0,8,2
user_098,2,2026-07-10 12:41:26,enter,3.28,0,6,4
user_098,2,2026-07-10 12:41:29,click,3.46,0,8,4
user_098,3,2026-07-10 12:41:33,click,3.87,0,9,4
user_098,4,2026-07-10 12:41:37,click,5.76,0,1,4
user_098,5,2026-07-10 12:41:42,click,3.01,0,5,4
user_098,5,2026-07-10 12:41:45,exit,1.51,0,5,4
user_099,1,2026-07-10 12:42:21,enter,2.57,0,6,5
user_099,1,2026-07-10 12:42:24,click,2.71,0,5,5
user_099,2,2026-07-10 12:42:26,click,4.2,0,7,5
user_099,2,2026-07-10 12:42:30,click,2.92,0,5,5
user_099,3,2026-07-10 12:42:33,click,4.48,0,10,5
user_099,3,2026-07-10 12:42:38,click,2.59,0,1,5
user_099,4,2026-07-10 12:42:40,click,3.71,0,1,5
user_099,5,2026-07-10 12:42:44,click,2.98,0,7,5
user_099,5,2026-07-10 12:42:47,exit,1.08,0,7,5
user_100,5,2026-07-10 12:43:12,enter,5.09,0,6,4
user_100,5,2026-07-10 12:43:17,exit,0.98,1,6,4
user_101,3,2026-07-10 12:44:12,enter,1.92,0,6,1
user_101,3,2026-07-10 12:44:14,click,4.79,0,6,1
user_101,3,2026-07-10 12:44:19,click,4.09,0,4,1
user_101,3,2026-07-10 12:44:23,click,3.18,0,5,1
user_101,4,2026-07-10 12:44:26,click,2.95,0,9,1
user_101,5,2026-07-10 12:44:29,click,4.68,0,6,1
user_101,5,2026-07-10 12:44:34,exit,0.72,0,6,1
user_102,3,2026-07-10 12:44:53,enter,2.72,0,6,2
user_102,3,2026-07-10 12:44:55,click,4.13,0,7,2
user_102,3,2026-07-10 12:45:00,click,3.24,0,4,2
user_102,3,2026-07-10 12:45:03,exit,1.24,1,4,2
user_103,1,2026-07-10 12:45:35,enter,2.84,0,6,3
user_103,1,2026-07-10 12:45:38,click,2.79,0,10,3
user_103,2,2026-07-10 12:45:41,click,3.69,0,8,3
user_103,3,2026-07-10 12:45:44,click,3.46,0,5,3
user_103,4,2026-07-10 12:45:48,click,6.54,0,7,3
user_103,4,2026-07-10 12:45:54,click,4.33,0,2,3
user_103,5,2026-07-10 12:45:59,click,4.1,0,8,3
user_103,5,2026-07-10 12:46:03,exit,1.26,0,8,3
user_104,2,2026-07-10 12:46:44,enter,4.97,0,6,5
user_104,2,2026-07-10 12:46:49,exit,1.33,1,6,5
user_105,2,2026-07-10 12:47:47,enter,2.94,0,6,1
user_105,2,2026-07-10 12:47:50,click,4.05,0,5,1
user_105,2,2026-07-10 12:47:54,exit,0.72,1,5,1
user_106,1,2026-07-10 12:48:19,enter,3.21,0,6,1
user_106,1,2026-07-10 12:48:22,click,3.21,0,8,1
user_106,1,2026-07-10 12:48:25,exit,1.01,1,8,1
user_107,2,2026-07-10 12:49:18,enter,3.26,0,6,1
user_107,2,2026-07-10 12:49:22,click,4.18,0,9,1
user_107,3,2026-07-10 12:49:26,click,5.49,0,2,1
user_107,3,2026-07-10 12:49:31,click,6.77,0,9,1
user_107,3,2026-07-10 12:49:38,click,3.63,0,2,1
user_107,4,2026-07-10 12:49:42,click,6.84,0,5,1
user_107,4,2026-07-10 12:49:49,click,7.15,0,7,1
user_107,4,2026-07-10 12:49:56,click,4.66,0,1,1
user_107,5,2026-07-10 12:50:00,click,5.41,0,6,1
user_107,5,2026-07-10 12:50:06,exit,1.26,0,6,1
user_108,1,2026-07-10 12:50:24,enter,0.92,0,6,1
user_108,1,2026-07-10 12:50:25,click,2.47,0,4,1
user_108,1,2026-07-10 12:50:28,click,2.37,0,1,1
user_108,2,2026-07-10 12:50:30,click,1.48,0,6,1
user_108,3,2026-07-10 12:50:31,click,3.31,0,3,1
user_108,4,2026-07-10 12:50:35,click,3.23,0,7,1
user_108,5,2026-07-10 12:50:38,click,3.37,0,10,1
user_108,5,2026-07-10 12:50:41,click,3.66,0,9,1
user_108,5,2026-07-10 12:50:45,click,5.33,0,4,1
user_108,5,2026-07-10 12:50:50,exit,0.7,1,4,1
user_109,1,2026-07-10 12:51:16,enter,2.55,0,6,5
user_109,1,2026-07-10 12:51:19,click,2.74,0,6,5
user_109,2,2026-07-10 12:51:21,click,4.52,0,7,5
user_109,2,2026-07-10 12:51:26,click,3.85,0,4,5
user_109,2,2026-07-10 12:51:30,click,3.56,0,7,5
user_109,2,2026-07-10 12:51:33,click,3.43,0,7,5
user_109,3,2026-07-10 12:51:37,click,3.66,0,9,5
user_109,4,2026-07-10 12:51:40,click,2.03,0,9,5
user_109,5,2026-07-10 12:51:42,click,6.74,0,10,5
user_109,5,2026-07-10 12:51:49,click,3.07,0,1,5
user_109,5,2026-07-10 12:51:52,exit,1.47,0,1,5
user_110,1,2026-07-10 12:52:10,enter,1.49,0,6,5
user_110,1,2026-07-10 12:52:11,click,3.75,0,6,5
user_110,2,2026-07-10 12:52:15,click,3.97,0,4,5
user_110,2,2026-07-10 12:52:19,click,3.66,0,6,5
user_110,3,2026-07-10 12:52:22,click,3.32,0,5,5
user_110,4,2026-07-10 12:52:26,click,3.45,0,10,5
user_110,5,2026-07-10 12:52:29,click,6.68,0,5,5
user_110,5,2026-07-10 12:52:36,click,4.07,0,3,5
user_110,5,2026-07-10 12:52:40,exit,1.14,0,3,5
user_111,3,2026-07-10 12:53:25,enter,3.75,0,6,1
user_111,3,2026-07-10 12:53:29,click,4.34,0,6,1
user_111,4,2026-07-10 12:53:33,click,4.95,0,1,1
user_111,4,2026-07-10 12:53:38,click,4.78,0,9,1
user_111,4,2026-07-10 12:53:43,click,4.13,0,9,1
user_111,5,2026-07-10 12:53:47,click,6.21,0,3,1
user_111,5,2026-07-10 12:53:53,click,7.08,0,7,1
user_111,5,2026-07-10 12:54:00,click,6.77,0,1,1
user_111,5,2026-07-10 12:54:07,exit,1.09,1,1,1
user_112,1,2026-07-10 12:54:53,enter,2.35,0,6,5
user_112,1,2026-07-10 12:54:56,click,2.77,0,1,5
user_112,2,2026-07-10 12:54:58,click,3.21,0,1,5
user_112,3,2026-07-10 12:55:02,click,4.11,0,5,5
user_112,3,2026-07-10 12:55:06,click,3.03,0,1,5
user_112,4,2026-07-10 12:55:09,click,3.71,0,2,5
user_112,5,2026-07-10 12:55:12,click,2.46,0,8,5
user_112,5,2026-07-10 12:55:15,exit,0.49,0,8,5
user_113,4,2026-07-10 12:55:44,enter,2.66,0,6,1
user_113,4,2026-07-10 12:55:47,click,4.65,0,9,1
user_113,4,2026-07-10 12:55:52,click,4.52,0,5,1
user_113,4,2026-07-10 12:55:56,click,4.66,0,3,1
user_113,5,2026-07-10 12:56:01,click,3.9,0,9,1
user_113,5,2026-07-10 12:56:05,exit,0.93,0,9,1
user_114,3,2026-07-10 12:56:39,enter,1.64,0,6,1
user_114,3,2026-07-10 12:56:40,click,2.73,0,7,1
user_114,4,2026-07-10 12:56:43,click,3.91,0,4,1
user_114,4,2026-07-10 12:56:47,click,4.44,0,8,1
user_114,4,2026-07-10 12:56:51,click,4.76,0,10,1
user_114,4,2026-07-10 12:56:56,click,3.5,0,4,1
user_114,5,2026-07-10 12:57:00,click,4.05,0,5,1
user_114,5,2026-07-10 12:57:04,click,5.01,0,7,1
user_114,5,2026-07-10 12:57:09,click,5.48,0,5,1
user_114,5,2026-07-10 12:57:14,click,3.87,0,7,1
user_114,5,2026-07-10 12:57:18,exit,0.66,0,7,1
user_115,2,2026-07-10 12:57:57,enter,3.1,0,6,3
user_115,2,2026-07-10 12:58:00,click,2.67,0,9,3
user_115,3,2026-07-10 12:58:02,click,3.94,0,7,3
user_115,3,2026-07-10 12:58:06,click,3.35,0,5,3
user_115,4,2026-07-10 12:58:10,click,2.74,0,5,3
user_115,5,2026-07-10 12:58:13,click,2.45,0,5,3
user_115,5,2026-07-10 12:58:15,exit,0.92,0,5,3
user_116,2,2026-07-10 12:59:00,enter,3.81,0,6,3
user_116,2,2026-07-10 12:59:04,click,5.28,0,3,3
user_116,2,2026-07-10 12:59:09,click,3.91,0,2,3
user_116,3,2026-07-10 12:59:13,click,6.91,0,2,3
user_116,3,2026-07-10 12:59:20,click,6.89,0,8,3
user_116,3,2026-07-10 12:59:27,click,6.98,0,10,3
user_116,3,2026-07-10 12:59:34,click,6.41,0,9,3
user_116,3,2026-07-10 12:59:40,click,4.04,0,4,3
user_116,4,2026-07-10 12:59:44,click,6.33,0,10,3
user_116,4,2026-07-10 12:59:50,click,7.25,0,9,3
user_116,4,2026-07-10 12:59:58,click,6.26,0,8,3
user_116,4,2026-07-10 13:00:04,click,4.35,0,7,3
user_116,5,2026-07-10 13:00:08,exit,1.53,1,7,3
user_117,5,2026-07-10 13:00:28,enter,4.88,0,6,4
user_117,5,2026-07-10 13:00:33,click,7.94,0,5,4
user_117,5,2026-07-10 13:00:41,click,4.74,0,10,4
user_117,5,2026-07-10 13:00:45,exit,0.9,0,10,4
user_118,5,2026-07-10 13:01:09,enter,2.98,0,6,2
user_118,5,2026-07-10 13:01:12,click,3.95,0,7,2
user_118,5,2026-07-10 13:01:16,exit,0.68,0,7,2
user_119,5,2026-07-10 13:02:01,enter,3.51,0,6,1
user_119,5,2026-07-10 13:02:04,click,5.06,0,8,1
user_119,5,2026-07-10 13:02:09,exit,1.07,1,8,1
user_120,2,2026-07-10 13:03:08,enter,4.78,0,6,5
user_120,2,2026-07-10 13:03:12,click,7.06,0,9,5
user_120,2,2026-07-10 13:03:19,click,5.36,0,2,5
user_120,3,2026-07-10 13:03:25,click,5.08,0,2,5
user_120,4,2026-07-10 13:03:30,click,5.73,0,1,5
user_120,5,2026-07-10 13:03:36,click,9.43,0,9,5
user_120,5,2026-07-10 13:03:45,click,9.04,0,5,5
user_120,5,2026-07-10 13:03:54,click,6.76,0,7,5
user_120,5,2026-07-10 13:04:01,exit,1.64,0,7,5
user_121,2,2026-07-10 13:04:21,enter,2.96,0,6,3
user_121,2,2026-07-10 13:04:24,click,3.62,0,2,3
user_121,3,2026-07-10 13:04:28,click,6.21,0,2,3
user_121,3,2026-07-10 13:04:34,click,5.82,0,5,3
user_121,3,2026-07-10 13:04:40,click,5.47,0,8,3
user_121,3,2026-07-10 13:04:46,click,6.27,0,5,3
user_121,3,2026-07-10 13:04:52,click,6.58,0,9,3
user_121,3,2026-07-10 13:04:58,click,5.73,0,2,3
user_121,3,2026-07-10 13:05:04,click,5.26,0,4,3
user_121,3,2026-07-10 13:05:09,click,4.32,0,7,3
user_121,3,2026-07-10 13:05:14,click,6.28,0,4,3
user_121,3,2026-07-10 13:05:20,click,4.3,0,4,3
user_121,4,2026-07-10 13:05:24,click,6.4,0,8,3
user_121,4,2026-07-10 13:05:31,click,3.35,0,8,3
user_121,4,2026-07-10 13:05:34,click,4.94,0,2,3
user_121,4,2026-07-10 13:05:39,click,5.98,0,3,3
user_121,4,2026-07-10 13:05:45,click,4.6,0,7,3
user_121,5,2026-07-10 13:05:50,click,6.2,0,10,3
user_121,5,2026-07-10 13:05:56,click,6.74,0,4,3
user_121,5,2026-07-10 13:06:02,click,8.05,0,3,3
user_121,5,2026-07-10 13:06:11,click,6.16,0,10,3
user_121,5,2026-07-10 13:06:17,exit,1.16,1,10,3
user_122,5,2026-07-10 13:07:13,enter,3.46,0,6,2
user_122,5,2026-07-10 13:07:16,click,8.3,0,1,2
user_122,5,2026-07-10 13:07:25,click,4.67,0,4,2
user_122,5,2026-07-10 13:07:29,exit,0.96,0,4,2
user_123,3,2026-07-10 13:08:04,enter,2.76,0,6,4
user_123,3,2026-07-10 13:08:07,exit,0.75,1,6,4
user_124,2,2026-07-10 13:08:49,enter,3.57,0,6,1
user_124,2,2026-07-10 13:08:52,click,3.11,0,9,1
user_124,3,2026-07-10 13:08:55,click,2.78,0,10,1
user_124,4,2026-07-10 13:08:58,click,3.92,0,1,1
user_124,4,2026-07-10 13:09:02,click,3.96,0,6,1
user_124,4,2026-07-10 13:09:06,click,4.96,0,9,1
user_124,4,2026-07-10 13:09:11,click,4.49,0,8,1
user_124,4,2026-07-10 13:09:16,click,4.7,0,4,1
user_124,4,2026-07-10 13:09:20,exit,1.48,1,4,1
user_125,5,2026-07-10 13:09:48,enter,3.87,0,6,5
user_125,5,2026-07-10 13:09:52,exit,0.33,1,6,5
user_126,3,2026-07-10 13:10:35,enter,3.22,0,6,4
user_126,3,2026-07-10 13:10:38,click,3.81,0,2,4
user_126,4,2026-07-10 13:10:42,click,4.52,0,8,4
user_126,5,2026-07-10 13:10:46,click,5.91,0,9,4
user_126,5,2026-07-10 13:10:52,click,5.04,0,2,4
user_126,5,2026-07-10 13:10:57,exit,1.14,0,2,4
user_127,3,2026-07-10 13:11:55,enter,3.58,0,6,1
user_127,3,2026-07-10 13:11:58,click,3.46,0,9,1
user_127,4,2026-07-10 13:12:02,click,3.95,0,2,1
user_127,5,2026-07-10 13:12:06,click,5.68,0,6,1
user_127,5,2026-07-10 13:12:11,click,5.83,0,6,1
user_127,5,2026-07-10 13:12:17,click,6.68,0,10,1
user_127,5,2026-07-10 13:12:24,click,4.9,0,4,1
user_127,5,2026-07-10 13:12:29,click,4.79,0,8,1
user_127,5,2026-07-10 13:12:33,click,5.84,0,10,1
user_127,5,2026-07-10 13:12:39,click,3.71,0,6,1
user_127,5,2026-07-10 13:12:43,exit,0.75,0,6,1
user_128,5,2026-07-10 13:13:15,enter,3.23,0,6,3
user_128,5,2026-07-10 13:13:18,click,6.99,0,8,3
user_128,5,2026-07-10 13:13:25,click,5.45,0,6,3
user_128,5,2026-07-10 13:13:30,click,5.72,0,9,3
user_128,5,2026-07-10 13:13:36,click,5.5,0,8,3
user_128,5,2026-07-10 13:13:42,click,3.42,0,2,3
user_128,5,2026-07-10 13:13:45,exit,0.9,0,2,3
user_129,2,2026-07-10 13:14:29,enter,1.92,0,6,3
user_129,2,2026-07-10 13:14:31,click,3.25,0,10,3
user_129,2,2026-07-10 13:14:34,click,1.33,0,2,3
user_129,2,2026-07-10 13:14:35,click,2.81,0,2,3
user_129,3,2026-07-10 13:14:38,click,2.57,0,9,3
user_129,3,2026-07-10 13:14:41,click,2.36,0,6,3
user_129,4,2026-07-10 13:14:43,click,3.54,0,3,3
user_129,5,2026-07-10 13:14:47,click,3.15,0,8,3
user_129,5,2026-07-10 13:14:50,click,3.09,0,8,3
user_129,5,2026-07-10 13:14:53,click,2.99,0,9,3
user_129,5,2026-07-10 13:14:56,exit,0.89,1,9,3
user_130,1,2026-07-10 13:15:40,enter,2.39,0,6,1
user_130,1,2026-07-10 13:15:42,click,3.2,0,1,1
user_130,2,2026-07-10 13:15:45,click,4.81,0,1,1
user_130,2,2026-07-10 13:15:50,click,7.11,0,6,1
user_130,2,2026-07-10 13:15:57,click,5.41,0,7,1
user_130,2,2026-07-10 13:16:03,click,6.2,0,3,1
user_130,2,2026-07-10 13:16:09,click,5.92,0,4,1
user_130,2,2026-07-10 13:16:15,click,2.95,0,6,1
user_130,3,2026-07-10 13:16:18,click,4.9,0,10,1
user_130,4,2026-07-10 13:16:23,click,4.94,0,1,1
user_130,5,2026-07-10 13:16:28,click,7.63,0,5,1
user_130,5,2026-07-10 13:16:35,click,6.93,0,4,1
user_130,5,2026-07-10 13:16:42,click,8.23,0,8,1
user_130,5,2026-07-10 13:16:50,click,6.61,0,1,1
user_130,5,2026-07-10 13:16:57,click,6.98,0,5,1
user_130,5,2026-07-10 13:17:04,click,7.69,0,3,1
user_130,5,2026-07-10 13:17:12,click,4.23,0,1,1
user_130,5,2026-07-10 13:17:16,exit,1.38,0,1,1
user_001,1,2026-07-10 13:17:56,enter,2.25,0,6,4
user_001,1,2026-07-10 13:17:59,click,3.26,0,9,4
user_001,1,2026-07-10 13:18:02,click,2.8,0,4,4
user_001,2,2026-07-10 13:18:05,exit,1.05,1,4,4
user_002,5,2026-07-10 13:19:04,enter,3.85,0,6,2
user_002,5,2026-07-10 13:19:08,click,3.52,0,10,2
user_002,5,2026-07-10 13:19:11,exit,0.73,0,10,2
user_003,3,2026-07-10 13:19:41,enter,2.91,0,6,3
user_003,3,2026-07-10 13:19:44,click,4.83,0,9,3
user_003,3,2026-07-10 13:19:49,exit,0.53,1,9,3
user_004,3,2026-07-10 13:20:39,enter,5.04,0,6,1
user_004,3,2026-07-10 13:20:44,click,8.7,0,7,1
user_004,3,2026-07-10 13:20:53,click,5.32,0,2,1
user_004,4,2026-07-10 13:20:58,click,9.14,0,3,1
user_004,4,2026-07-10 13:21:07,click,7.48,0,10,1
user_004,4,2026-07-10 13:21:15,click,5.96,0,3,1
user_004,5,2026-07-10 13:21:21,exit,1.6,1,3,1
user_005,3,2026-07-10 13:22:01,enter,3.16,0,6,1
user_005,3,2026-07-10 13:22:04,click,2.76,0,9,1
user_005,4,2026-07-10 13:22:07,click,2.83,0,5,1
user_005,5,2026-07-10 13:22:10,click,3.66,0,9,1
user_005,5,2026-07-10 13:22:14,exit,1.2,0,9,1
user_006,3,2026-07-10 13:22:43,enter,3.51,0,6,4
user_006,3,2026-07-10 13:22:46,click,2.4,0,2,4
user_006,4,2026-07-10 13:22:49,click,4.33,0,5,4
user_006,5,2026-07-10 13:22:53,click,4.39,0,6,4
user_006,5,2026-07-10 13:22:58,exit,1.08,0,6,4
user_007,1,2026-07-10 13:23:20,enter,1.72,0,6,2
user_007,1,2026-07-10 13:23:21,click,3.07,0,9,2
user_007,1,2026-07-10 13:23:24,click,2.85,0,3,2
user_007,2,2026-07-10 13:23:27,click,3.15,0,7,2
user_007,2,2026-07-10 13:23:30,click,3.41,0,6,2
user_007,2,2026-07-10 13:23:34,click,3.33,0,9,2
user_007,2,2026-07-10 13:23:37,click,2.15,0,3,2
user_007,2,2026-07-10 13:23:39,click,4.04,0,7,2
user_007,2,2026-07-10 13:23:43,click,2.4,0,1,2
user_007,2,2026-07-10 13:23:46,click,2.18,0,5,2
user_007,3,2026-07-10 13:23:48,exit,0.64,1,5,2
user_008,3,2026-07-10 13:24:04,enter,2.73,0,6,1
user_008,3,2026-07-10 13:24:06,click,3.32,0,2,1
user_008,4,2026-07-10 13:24:10,click,3.24,0,5,1
user_008,5,2026-07-10 13:24:13,click,5.59,0,7,1
user_008,5,2026-07-10 13:24:18,click,3.4,0,5,1
user_008,5,2026-07-10 13:24:22,exit,0.64,0,5,1
user_009,2,2026-07-10 13:25:19,enter,3.0,0,6,5
user_009,2,2026-07-10 13:25:22,click,4.61,0,6,5
user_009,2,2026-07-10 13:25:26,click,3.38,0,5,5
user_009,3,2026-07-10 13:25:29,click,4.22,0,1,5
user_009,4,2026-07-10 13:25:34,click,6.12,0,9,5
user_009,4,2026-07-10 13:25:40,click,6.96,0,9,5
user_009,4,2026-07-10 13:25:47,click,5.64,0,10,5
user_009,4,2026-07-10 13:25:52,click,6.65,0,4,5
user_009,4,2026-07-10 13:25:59,click,6.32,0,8,5
user_009,4,2026-07-10 13:26:05,click,4.52,0,4,5
user_009,5,2026-07-10 13:26:10,click,8.35,0,10,5
user_009,5,2026-07-10 13:26:18,click,7.13,0,3,5
user_009,5,2026-07-10 13:26:25,click,5.85,0,8,5
user_009,5,2026-07-10 13:26:31,exit,1.29,0,8,5
user_010,5,2026-07-10 13:27:11,enter,4.03,0,6,3
user_010,5,2026-07-10 13:27:15,click,3.35,0,7,3
user_010,5,2026-07-10 13:27:18,exit,1.11,0,7,3
user_011,3,2026-07-10 13:28:18,enter,3.38,0,6,1
user_011,3,2026-07-10 13:28:21,click,2.92,0,2,1
user_011,4,2026-07-10 13:28:24,click,3.54,0,7,1
user_011,5,2026-07-10 13:28:28,click,4.37,0,9,1
user_011,5,2026-07-10 13:28:32,exit,0.88,0,9,1
user_012,4,2026-07-10 13:29:23,enter,3.04,0,6,1
user_012,4,2026-07-10 13:29:26,exit,0.82,1,6,1
user_013,2,2026-07-10 13:30:15,enter,1.88,0,6,1
user_013,2,2026-07-10 13:30:17,click,4.3,0,3,1
user_013,2,2026-07-10 13:30:21,click,2.18,0,4,1
user_013,3,2026-07-10 13:30:23,click,2.53,0,3,1
user_013,4,2026-07-10 13:30:26,click,4.76,0,2,1
user_013,4,2026-07-10 13:30:31,click,2.37,0,3,1
user_013,5,2026-07-10 13:30:33,click,3.96,0,2,1
user_013,5,2026-07-10 13:30:37,click,3.29,0,1,1
user_013,5,2026-07-10 13:30:40,exit,1.22,0,1,1
user_014,4,2026-07-10 13:31:03,enter,3.77,0,6,3
user_014,4,2026-07-10 13:31:07,exit,0.88,1,6,3
user_015,1,2026-07-10 13:31:51,enter,5.09,0,6,1
user_015,1,2026-07-10 13:31:56,click,5.76,0,3,1
user_015,2,2026-07-10 13:32:02,exit,1.62,1,3,1
user_016,4,2026-07-10 13:32:20,enter,4.55,0,6,5
user_016,4,2026-07-10 13:32:24,click,7.17,0,3,5
user_016,4,2026-07-10 13:32:31,click,5.63,0,8,5
user_016,5,2026-07-10 13:32:37,click,4.65,0,5,5
user_016,5,2026-07-10 13:32:42,exit,1.0,0,5,5
user_017,3,2026-07-10 13:33:10,enter,2.78,0,6,3
user_017,3,2026-07-10 13:33:12,click,3.18,0,1,3
user_017,3,2026-07-10 13:33:16,click,3.27,0,1,3
user_017,4,2026-07-10 13:33:19,click,4.8,0,1,3
user_017,5,2026-07-10 13:33:24,click,4.28,0,9,3
user_017,5,2026-07-10 13:33:28,click,4.87,0,3,3
user_017,5,2026-07-10 13:33:33,click,4.13,0,5,3
user_017,5,2026-07-10 13:33:37,exit,1.29,0,5,3
user_018,2,2026-07-10 13:34:27,enter,1.97,0,6,5
user_018,2,2026-07-10 13:34:29,click,3.57,0,2,5
user_018,3,2026-07-10 13:34:33,click,3.9,0,7,5
user_018,4,2026-07-10 13:34:37,click,3.4,0,4,5
user_018,5,2026-07-10 13:34:40,click,5.51,0,2,5
user_018,5,2026-07-10 13:34:46,click,5.91,0,7,5
user_018,5,2026-07-10 13:34:51,click,3.13,0,3,5
user_018,5,2026-07-10 13:34:55,exit,1.24,0,3,5
user_019,1,2026-07-10 13:35:26,enter,3.28,0,6,5
user_019,1,2026-07-10 13:35:29,click,3.37,0,5,5
user_019,2,2026-07-10 13:35:33,click,3.28,0,7,5
user_019,3,2026-07-10 13:35:36,click,3.51,0,7,5
user_019,4,2026-07-10 13:35:39,click,6.56,0,10,5
user_019,4,2026-07-10 13:35:46,exit,1.6,1,10,5
user_020,4,2026-07-10 13:36:35,enter,3.01,0,6,3
user_020,4,2026-07-10 13:36:38,click,2.09,0,10,3
user_020,5,2026-07-10 13:36:41,click,2.86,0,7,3
user_020,5,2026-07-10 13:36:43,exit,1.26,0,7,3
user_021,4,2026-07-10 13:37:33,enter,3.43,0,6,5
user_021,4,2026-07-10 13:37:36,click,6.2,0,8,5
user_021,4,2026-07-10 13:37:42,click,5.79,0,9,5
user_021,4,2026-07-10 13:37:48,click,7.1,0,2,5
user_021,4,2026-07-10 13:37:55,click,4.36,0,3,5
user_021,5,2026-07-10 13:38:00,click,5.98,0,10,5
user_021,5,2026-07-10 13:38:06,click,4.29,0,10,5
user_021,5,2026-07-10 13:38:10,exit,1.15,0,10,5
user_022,4,2026-07-10 13:38:31,enter,3.01,0,6,1
user_022,4,2026-07-10 13:38:34,click,4.16,0,7,1
user_022,5,2026-07-10 13:38:38,click,5.33,0,6,1
user_022,5,2026-07-10 13:38:44,click,6.45,0,7,1
user_022,5,2026-07-10 13:38:50,click,3.35,0,2,1
user_022,5,2026-07-10 13:38:53,exit,1.24,0,2,1
user_023,3,2026-07-10 13:39:12,enter,2.63,0,6,4
user_023,3,2026-07-10 13:39:14,click,2.85,0,10,4
user_023,3,2026-07-10 13:39:17,click,2.93,0,1,4
user_023,4,2026-07-10 13:39:20,click,4.22,0,7,4
user_023,4,2026-07-10 13:39:24,click,4.97,0,9,4
user_023,4,2026-07-10 13:39:29,click,3.43,0,10,4
user_023,4,2026-07-10 13:39:33,click,2.6,0,6,4
user_023,5,2026-07-10 13:39:35,click,2.5,0,5,4
user_023,5,2026-07-10 13:39:38,exit,1.38,0,5,4
user_024,3,2026-07-10 13:40:33,enter,3.48,0,6,5
user_024,3,2026-07-10 13:40:37,click,3.11,0,6,5
user_024,4,2026-07-10 13:40:40,exit,1.46,1,6,5
user_025,5,2026-07-10 13:41:03,enter,3.2,0,6,5
user_025,5,2026-07-10 13:41:06,click,3.46,0,1,5
user_025,5,2026-07-10 13:41:10,exit,1.07,0,1,5
user_026,3,2026-07-10 13:41:44,enter,2.36,0,6,5
user_026,3,2026-07-10 13:41:46,click,3.69,0,4,5
user_026,4,2026-07-10 13:41:50,click,5.19,0,3,5
user_026,5,2026-07-10 13:41:55,click,4.01,0,4,5
user_026,5,2026-07-10 13:41:59,exit,1.02,0,4,5
user_027,2,2026-07-10 13:42:27,enter,3.16,0,6,1
user_027,2,2026-07-10 13:42:30,exit,0.28,1,6,1
user_028,3,2026-07-10 13:43:19,enter,2.31,0,6,3
user_028,3,2026-07-10 13:43:21,click,4.5,0,9,3
user_028,3,2026-07-10 13:43:25,click,3.86,0,9,3
user_028,3,2026-07-10 13:43:29,click,5.0,0,2,3
user_028,3,2026-07-10 13:43:34,click,3.19,0,2,3
user_028,4,2026-07-10 13:43:37,click,1.95,0,8,3
user_028,5,2026-07-10 13:43:39,click,4.44,0,10,3
user_028,5,2026-07-10 13:43:44,click,4.2,0,2,3
user_028,5,2026-07-10 13:43:48,click,4.48,0,4,3
user_028,5,2026-07-10 13:43:52,exit,1.02,0,4,3
user_029,4,2026-07-10 13:44:42,enter,5.52,0,6,3
user_029,4,2026-07-10 13:44:47,click,8.19,0,5,3
user_029,4,2026-07-10 13:44:55,click,9.86,0,4,3
user_029,4,2026-07-10 13:45:05,click,8.75,0,8,3
user_029,4,2026-07-10 13:45:14,click,9.24,0,6,3
user_029,4,2026-07-10 13:45:23,click,9.3,0,2,3
user_029,4,2026-07-10 13:45:32,click,8.98,0,5,3
user_029,4,2026-07-10 13:45:41,click,7.25,0,6,3
user_029,5,2026-07-10 13:45:49,click,9.38,0,4,3
user_029,5,2026-07-10 13:45:58,click,10.03,0,6,3
user_029,5,2026-07-10 13:46:08,click,8.57,0,9,3
user_029,5,2026-07-10 13:46:17,click,9.22,0,4,3
user_029,5,2026-07-10 13:46:26,click,10.2,0,6,3
user_029,5,2026-07-10 13:46:36,click,7.02,0,2,3
